timestamp, frame, x, y, z, qx, qy, qz, qw
20205.982129625, 000883, 0.2569347, -0.16493157, -0.031626858, 0.94206077, -0.104134485, 0.20937425, 0.24049924
20205.998798791, 000884, 0.25431615, -0.16413137, -0.029894821, 0.9412075, -0.10597168, 0.21239425, 0.24038908
20206.015467875, 000885, 0.25179592, -0.16335168, -0.028092183, 0.94041127, -0.1074833, 0.2156486, 0.23993655
20206.03213675, 000886, 0.24935457, -0.16257857, -0.026226468, 0.939723, -0.10846352, 0.2192225, 0.23895136
20206.048805875, 000887, 0.24697931, -0.16181207, -0.02427923, 0.93907547, -0.10899194, 0.22315715, 0.23761062
20206.065475, 000888, 0.2444906, -0.1609975, -0.022373922, 0.9385339, -0.10916865, 0.2269825, 0.23604043
20206.082144166, 000889, 0.24199063, -0.16013917, -0.020060217, 0.9381515, -0.10938957, 0.23019479, 0.23434155
20206.098813083, 000890, 0.23945446, -0.15921752, -0.01749224, 0.93792164, -0.109622195, 0.2329405, 0.23243181
20206.115482125, 000891, 0.23685783, -0.1582653, -0.014808157, 0.9377806, -0.10970056, 0.23551263, 0.23036279
20206.13215125, 000892, 0.23420155, -0.15730467, -0.012117237, 0.9376014, -0.1097122, 0.23803379, 0.22848786
20206.148820375, 000893, 0.23152545, -0.15635274, -0.009493612, 0.9372905, -0.10989871, 0.2403755, 0.22721884
20206.165489333, 000894, 0.22892044, -0.15551183, -0.007023059, 0.9368832, -0.1103198, 0.24244122, 0.2264984
20206.182158375, 000895, 0.2262637, -0.15462548, -0.0044784844, 0.9363975, -0.11098284, 0.24444522, 0.22602867
20206.198827458, 000896, 0.22358604, -0.15379223, -0.0019508882, 0.9358504, -0.11152541, 0.24683593, 0.22542852
20206.215496583, 000897, 0.22084793, -0.15305573, 0.00051511824, 0.9352567, -0.11180706, 0.2497218, 0.22457312
20206.232165708, 000898, 0.21804027, -0.15241674, 0.0028834061, 0.9345984, -0.1118948, 0.25286683, 0.22374922
20206.248834666, 000899, 0.21526182, -0.15185302, 0.005209297, 0.93383396, -0.11200966, 0.2560663, 0.22324406
20206.265503708, 000900, 0.2126821, -0.1513414, 0.007761404, 0.9330122, -0.11228562, 0.2591019, 0.22303869
20206.282172875, 000901, 0.20992613, -0.15087077, 0.01005174, 0.93209535, -0.11273664, 0.26213625, 0.22309913
20206.298841916, 000902, 0.20704655, -0.15045229, 0.012239494, 0.9311389, -0.11320329, 0.26508075, 0.22337762
20206.315510875, 000903, 0.2040936, -0.1500946, 0.01439672, 0.9301608, -0.1136118, 0.26802653, 0.22372955
20206.332179958, 000904, 0.20111714, -0.14981559, 0.01652877, 0.9291283, -0.11384821, 0.271217, 0.2240548
20206.348849041, 000905, 0.19869153, -0.14977613, 0.019207625, 0.92807746, -0.11407242, 0.27453616, 0.22425333
20206.365518125, 000906, 0.19593082, -0.14964044, 0.021532089, 0.9269221, -0.11454736, 0.27785137, 0.22470634
20206.382187333, 000907, 0.1930686, -0.14949499, 0.023757018, 0.92572105, -0.11530858, 0.280861, 0.22552492
20206.39885625, 000908, 0.19016452, -0.14939311, 0.025940366, 0.9244754, -0.116136655, 0.28376278, 0.22657478
20206.415525291, 000909, 0.18723021, -0.1493607, 0.028098196, 0.9232064, -0.11681355, 0.2867475, 0.22764069
20206.432194458, 000910, 0.18430206, -0.14939803, 0.03021828, 0.92188543, -0.11728511, 0.2900021, 0.22862667
20206.4488635, 000911, 0.18178219, -0.14956306, 0.032928735, 0.92046607, -0.117699325, 0.29353237, 0.22962528
20206.4655325, 000912, 0.1791169, -0.14973667, 0.035122834, 0.9188359, -0.11800545, 0.2975122, 0.23087169
20206.482201583, 000913, 0.17639144, -0.14989455, 0.037166297, 0.9171732, -0.11829445, 0.30148783, 0.23217393
20206.498870583, 000914, 0.17359577, -0.14998703, 0.039219595, 0.915614, -0.11859975, 0.30524334, 0.23326257
20206.51553975, 000915, 0.17073956, -0.1499769, 0.0413434, 0.91422427, -0.118897334, 0.30885103, 0.23381267
20206.532208833, 000916, 0.16780798, -0.14986475, 0.04356979, 0.91308826, -0.11911839, 0.31223774, 0.23364103
20206.548877791, 000917, 0.16480859, -0.14970551, 0.045890786, 0.9121797, -0.119178, 0.31533638, 0.23299733
20206.565546875, 000918, 0.16193508, -0.14951275, 0.049157225, 0.9114266, -0.11931397, 0.31814298, 0.23205738
20206.582215958, 000919, 0.15904851, -0.1493617, 0.051837232, 0.91066813, -0.11941292, 0.32082114, 0.23129587
20206.598885083, 000920, 0.15620771, -0.14927, 0.054260883, 0.9098274, -0.11960834, 0.32335302, 0.23097767
20206.615554041, 000921, 0.15339428, -0.14921913, 0.056598935, 0.90900034, -0.11982263, 0.32556197, 0.23102003
20206.632223083, 000922, 0.15061009, -0.14919464, 0.058949117, 0.908267, -0.12005038, 0.3274195, 0.23116073
20206.648892166, 000923, 0.14786842, -0.14916947, 0.061904304, 0.9076175, -0.12037942, 0.3290022, 0.2312935
20206.665561333, 000924, 0.14522716, -0.1491498, 0.064411156, 0.9069464, -0.12079843, 0.33047676, 0.23160538
20206.682230375, 000925, 0.14270319, -0.14914005, 0.06668276, 0.90620184, -0.12131921, 0.33192623, 0.23217398
20206.698899333, 000926, 0.14031477, -0.14913654, 0.06879497, 0.90533817, -0.121969424, 0.3334675, 0.23299262
20206.715568458, 000927, 0.13803528, -0.14915293, 0.070807256, 0.90440506, -0.122674316, 0.3350581, 0.23396266
20206.7322375, 000928, 0.13586597, -0.14920525, 0.07275602, 0.90345925, -0.12342015, 0.33661854, 0.23498228
20206.748906666, 000929, 0.13383499, -0.14930855, 0.07461376, 0.90244246, -0.12421326, 0.3382448, 0.23613365
20206.765575583, 000930, 0.13187401, -0.14948085, 0.076264516, 0.9013146, -0.12513661, 0.3399671, 0.23747645
20206.782244666, 000931, 0.13008502, -0.14960581, 0.07783478, 0.90011567, -0.1263041, 0.34157503, 0.23909298
20206.798913791, 000932, 0.12841493, -0.14970739, 0.07929548, 0.89889693, -0.12768075, 0.34299737, 0.24090393
20206.815582875, 000933, 0.12682442, -0.14983733, 0.0806326, 0.89769393, -0.1289976, 0.34435827, 0.2427394
20206.832251833, 000934, 0.12529162, -0.1500365, 0.08185672, 0.8965258, -0.13001485, 0.34579048, 0.24447168
20206.848920916, 000935, 0.12352705, -0.15011773, 0.08357938, 0.89534086, -0.130699, 0.34748223, 0.2460459
20206.865589958, 000936, 0.122034214, -0.15040816, 0.08479231, 0.8940779, -0.13116613, 0.34936777, 0.24771398
20206.882259041, 000937, 0.12071098, -0.15083411, 0.0857327, 0.89270484, -0.13159765, 0.3513423, 0.24963702
20206.898928166, 000938, 0.11950902, -0.15136504, 0.08648865, 0.8912692, -0.13212442, 0.35309634, 0.25200236
20206.915597125, 000939, 0.11844284, -0.1519558, 0.08711428, 0.88977945, -0.13277516, 0.35470414, 0.25465298
20206.932266208, 000940, 0.11747722, -0.1525496, 0.08767871, 0.88828695, -0.13329355, 0.3565947, 0.25694212
20206.948935333, 000941, 0.116508305, -0.15312442, 0.088265724, 0.8869814, -0.13357738, 0.3586615, 0.2584237
20206.965604416, 000942, 0.11530021, -0.15372472, 0.089219734, 0.8858984, -0.13369429, 0.36068526, 0.25926018
20206.982273291, 000943, 0.11424513, -0.15435708, 0.08992297, 0.8849723, -0.13386372, 0.36247286, 0.25984204
20206.998942458, 000944, 0.11331831, -0.15508345, 0.09049046, 0.88407475, -0.13418491, 0.36402127, 0.26056606
20207.015611583, 000945, 0.11255065, -0.15592703, 0.090903476, 0.88303643, -0.13471866, 0.36552912, 0.261698
20207.032280666, 000946, 0.11197252, -0.15687126, 0.0911913, 0.88183236, -0.13557304, 0.3670954, 0.26312053
20207.04894975, 000947, 0.11139808, -0.15803291, 0.09169255, 0.8805352, -0.13678099, 0.36867583, 0.26462588
20207.065618708, 000948, 0.110884234, -0.15935369, 0.092234544, 0.87924504, -0.13826942, 0.3700791, 0.2661788
20207.082287833, 000949, 0.110615596, -0.16072722, 0.09242232, 0.87795997, -0.139891, 0.37128925, 0.26788238
20207.098956916, 000950, 0.11053917, -0.1622147, 0.09240373, 0.87657887, -0.14166054, 0.3725094, 0.26977473
20207.115625958, 000951, 0.11064496, -0.16378556, 0.09223759, 0.87507373, -0.14371382, 0.37376967, 0.2718244
20207.132294916, 000952, 0.110889226, -0.16542938, 0.09196988, 0.8734937, -0.14616966, 0.37484574, 0.27410543
20207.148963958, 000953, 0.11095973, -0.16722432, 0.092270285, 0.8719249, -0.14888774, 0.37571892, 0.27643195
20207.165633125, 000954, 0.111278675, -0.16897473, 0.092122965, 0.8703661, -0.15173544, 0.3764753, 0.27875692
20207.182302208, 000955, 0.11165451, -0.17066261, 0.09183223, 0.8689898, -0.15464568, 0.3769683, 0.28077772
20207.198971333, 000956, 0.11201017, -0.17232293, 0.09147265, 0.86775684, -0.15747689, 0.3773717, 0.28247043
20207.21564025, 000957, 0.11227625, -0.17401698, 0.0910757, 0.86665154, -0.15999489, 0.37782308, 0.28384233
20207.232309333, 000958, 0.11240569, -0.17580032, 0.09067017, 0.86569285, -0.16201831, 0.37833065, 0.2849416
20207.248978375, 000959, 0.11241798, -0.17764127, 0.09028259, 0.8648784, -0.16361752, 0.3788515, 0.28580788
20207.265647541, 000960, 0.11220274, -0.1795657, 0.09038785, 0.8641211, -0.16503327, 0.3795479, 0.28636009
20207.282316458, 000961, 0.112159505, -0.18143725, 0.090226285, 0.8633075, -0.16659561, 0.38028944, 0.2869249
20207.298985583, 000962, 0.11220614, -0.18334407, 0.08997521, 0.862324, -0.16843048, 0.38103157, 0.28782526
20207.315654666, 000963, 0.11228415, -0.18530315, 0.08974603, 0.8612177, -0.17040831, 0.38181862, 0.28892836
20207.332323708, 000964, 0.112321764, -0.187284, 0.08963001, 0.86016685, -0.17245358, 0.3824872, 0.289959
20207.348992875, 000965, 0.11221467, -0.18938467, 0.089910954, 0.8592935, -0.1745616, 0.382879, 0.29076886
20207.365661833, 000966, 0.11210665, -0.19149631, 0.0903282, 0.8585394, -0.1767337, 0.38313764, 0.291343
20207.382330833, 000967, 0.11211687, -0.19358125, 0.09061678, 0.8577216, -0.17901887, 0.38345534, 0.291938
20207.399, 000968, 0.112268046, -0.19570233, 0.09080412, 0.8566374, -0.18161961, 0.38393, 0.2928894
